TAG_Possessive_PastTense_Comparable	-2.2469505359135	686	0
TAG_?_PresentTense_Null	26.9705785441363	813	0
TAG_?_PresentTense	-14.517585763449	2096	0
TAG_?_Infinitive_Determiner	-25.2211636851566	2173	0
TAG_ProperNoun_Comparable_Adverb	-24.7956086618136	882	0
TAG_Singular_QuestionWord_Auxiliary	20.1977557265915	2154	0
TAG_Plural_Plural_ProperNoun	-13.3343090415493	2253	0
TAG_Singular_Pronoun_ProperNoun	50.0515053421591	1381	0
TAG_Singular_Null_?	-25.6902221488052	8713	0
TAG_Gerund_Conjunction_ProperNoun	-9.84878082802606	14980	0
TAG_Copula_Possessive_Plural	2.16466871565403	1650	0
TAG_Plural_ProperNoun_Possessive	63.8933467159758	1724	0
TAG_ProperNoun_?_Pronoun	89.2451542797766	2153	0
TAG_Plural_ProperNoun_ProperNoun	44.0004301425156	31765	0
TAG_PresentTense_Determiner_Determiner	13.4975658667555	8574	0
TAG_Modal_Adjective_Noun	-5.11593787077558	4140	0
TAG_ProperNoun_Value_ProperNoun	53.5950675512931	6770	0
TAG_Infinitive_QuestionWord_ProperNoun	-49.6971862931668	2358	0
TAG_Conjunction_Null_Determiner	11.9125005268709	10901	0
TAG_PresentTense_Determiner_Pronoun	69.1702395160845	5741	0
TAG_Pronoun_Plural_ProperNoun	80.4522379068443	1073	0
TAG_ProperNoun_Plural_ProperNoun	14.0742666077106	28097	0
TAG_Preposition_Conjunction_Infinitive	-31.6196069224611	9790	0
TAG_Noun_QuestionWord	-55.8535158187508	9505	0
TAG_Pronoun_ProperNoun_ProperNoun	7.39323401148836	12897	0
TAG_Preposition_Determiner_Pronoun	-31.7832894303047	7651	0
TAG_ProperNoun_Pronoun_Plural	3.31067413972392	887	0
TAG_Singular_Plural_ProperNoun	5.90883161076603	6520	0
TAG_PastTense_Particle_Conjunction	3.02214554155426	10081	0
TAG_Pronoun_Adjective_Plural	-18.3272513584463	3031	0
TAG_ProperNoun_ProperNoun_Uncountable	76.5477257938033	13721	0
TAG_ProperNoun_Plural_Pronoun	-2.97560929034951	2470	0
TAG_ProperNoun_ProperNoun_QuestionWord	-14.4415916596373	6243	0
TAG_Pronoun_Infinitive_ProperNoun	-6.87715795259151	7418	0
TAG_ProperNoun_ProperNoun_Possessive	3.1989547316163	17556	0
TAG_Determiner_Copula_QuestionWord	0.319393134648356	4893	0
TAG_Infinitive_?_Pronoun	-53.6625530656383	6534	0
TAG_QuestionWord_Infinitive_Pronoun	-49.1154888778409	6817	0
TAG_Determiner_Pronoun_ProperNoun	9.49170267056565	2967	0
TAG_Pronoun_Plural	-39.8231201282466	6790	0
TAG_Adjective_Conjunction_Possessive	-11.0524272466455	8922	0
TAG_?_Pronoun_Infinitive	167.61019735511	17726	0
TAG_Singular_?_Pronoun	-16.87866833582	5022	0
TAG_ProperNoun_QuestionWord_ProperNoun	-28.8888723022027	2409	0
TAG_Pronoun_ProperNoun	-88.7038511436744	24542	0
TAG_Pronoun_ProperNoun_Plural	-31.3410521367247	1422	0
TAG_Infinitive_Gerund_Pronoun	13.1748116600449	2017	0
TAG_ProperNoun_ProperNoun_Pronoun	66.5150172042825	9804	0
TAG_Infinitive_Determiner_Determiner	6.83169646058444	17391	0
TAG_Copula_Singular_Gerund	-101.209215718524	6107	0
TAG_Pronoun_Adjective_Noun	29.5422027663235	6781	0
TAG_ProperNoun_Possessive_ProperNoun	1.58377449662443	18563	0
TAG_QuestionWord_Copula_Possessive	11.4576540124445	1807	0
TAG_ProperNoun_QuestionWord	15.6348913173164	14796	0
TAG_Singular_Conjunction_Pronoun	157.764466973256	22996	0
TAG_Adverb_QuestionWord	3.15142142784114	11952	0
TAG_Determiner_ProperNoun_Copula	61.7743149320932	10879	0
TAG_PastTense_Determiner_Pronoun	92.8594107109093	15654	0
TAG_Adverb_Null_Determiner	148.828615903339	21596	0
TAG_Auxiliary_Negative_Gerund	-90.4202443784709	6839	0
TAG_Conjunction_Adverb_Infinitive	-2.89478212606021	18048	0
TAG_?_ProperNoun_Conjunction	1.5153570843924	1287	0
TAG_ProperNoun_Conjunction_Pronoun	10.6613638549908	9853	0
TAG_Gerund_Conjunction	-310.964840802325	74475	0.002329192546584
TAG_Plural_QuestionWord	-12.5793507568744	16098	0
TAG_PastTense_Determiner_Determiner	-15.0736932822816	19409	0
TAG_Adverb_Preposition_Negative	0.385532463948209	1734	0
TAG_Plural_ProperNoun_Plural	-135.074069341501	4437	0
TAG_Auxiliary_Gerund_PastTense	-21.1519598823292	10983	0
TAG_ProperNoun_ProperNoun_ProperNoun	47.763842945997	88071	0.007587253414264
TAG_ProperNoun_Pronoun_ProperNoun	83.6649578915352	8022	0
TAG_Adverb_Null_Pronoun	-12.4060710882518	17981	0
TAG_Adjective_Conjunction_Determiner	80.225689213468	24308	0
TAG_Determiner_Pronoun_Copula	-10.4591169902823	15246	0
TAG_Infinitive_Determiner_Preposition	4.81051245168691	12854	0
TAG_Gerund_Determiner_ProperNoun	-47.2991223588965	20959	0
TAG_Determiner_Pronoun_Null	71.307497909006	5225	0
TAG_Infinitive_ProperNoun_ProperNoun	268.496252421067	22676	0
TAG_Gerund_Determiner_Determiner	1.46181467589054	7997	0
TAG_Negative_Infinitive	124.331579624721	43249	0
TAG_Copula_Noun	49.6528409338526	4429	0
TAG_Adverb_Pronoun_Auxiliary	0.505886526691035	8687	0
TAG_Pronoun_Infinitive_QuestionWord	23.5988791825622	6225	0
TAG_Possessive_Conjunction	817.939360859924	16823	0
TAG_Adjective_Pronoun	2.22058747179259	23974	0
TAG_Auxiliary_Infinitive_Possessive	149.672355439161	23203	0
TAG_Infinitive_Negative	43.9319061174008	13950	0
TAG_Pronoun_Preposition_Possessive	11.298868041277	8906	0
TAG_ProperNoun_Adverb	-10.0113421589924	38923	0
TAG_Singular_QuestionWord	-3.43471889062109	32061	0
TAG_ProperNoun_ProperNoun_Determiner	-1.59544444945173	25687	0
TAG_Auxiliary_PastTense_Conjunction	-37.00582883999	54917	0.000907441016334
TAG_Comparable_Uncountable	7.01572317930854	19003	0
TAG_Determiner_Determiner_Pronoun	5.70166282209712	2074	0
TAG_Gerund_PastTense_Conjunction	-5.29752147070202	5587	0
TAG_Infinitive_Pronoun_Infinitive	-5.63317028948134	22161	0
TAG_Adverb_PresentTense	-6.8279732804078	35306	0
TAG_Copula_Adjective_Determiner	51.7034204562069	9615	0
TAG_Auxiliary_Adverb	12.9789522886239	19499	0
TAG_Value_Plural_ProperNoun	-3.4439964359009	5455	0
TAG_Verb_Auxiliary	-19.0135775273482	16036	0
TAG_Infinitive_Determiner_Null	15.7861898102401	16553	0
TAG_QuestionWord_Auxiliary	-9.06057889838573	25709	0
TAG_ProperNoun_Value_Plural	-2.97623798676874	8099	0
TAG_Preposition_Pronoun_Auxiliary	-14.0446346501071	18769	0
TAG_?_Pronoun_Copula	50.3605067110886	6846	0
TAG_Preposition_Gerund_Determiner	-129.828507166717	39652	0
TAG_Determiner_Copula_Determiner	11.5174198486392	22878	0
TAG_Determiner_Pronoun_Verb	6.62587445977246	7232	0
TAG_ProperNoun_ProperNoun_Value	123.500789486504	14987	0
TAG_ProperNoun_ProperNoun_Plural	-7.37818342156364	44271	0
TAG_Pronoun_Copula_Adjective	35.9953708730897	21775	0
TAG_ProperNoun_Auxiliary_Auxiliary	-40.5387862849658	28784	0
TAG_Determiner_Auxiliary_Gerund	27.2633503457316	14043	0
TAG_Preposition_Determiner_Null	-25.6632174164425	29138	0
TAG_Auxiliary_Gerund_Pronoun	-16.350572956307	7469	0
TAG_Null_ProperNoun_Null	124.572313704209	64393	0.001834862385321
TAG_Determiner_Adjective_Plural	28.1515530376394	37784	0
TAG_Conjunction_Preposition_PastTense	116.744386031467	1730	0
TAG_Determiner_Adjective_Adjective	4.33476708748675	41549	0
TAG_Singular_Gerund_PastTense	-13.933097350182	4096	0
TAG_Adjective_Value	39.3885819376943	35244	0
TAG_Null_ProperNoun_Preposition	-24.3255350082242	22017	0
TAG_Infinitive_Pronoun_Conjunction	2.04704359835206	16975	0
TAG_Conjunction_Singular_Pronoun	45.1333527395113	12383	0
TAG_Pronoun_Copula_Comparable	40.7337103231045	13365	0
TAG_Auxiliary_PastTense_Preposition	58.6946779559736	74790	0.002352941176471
