sentences	-0.009056739747555	95900	30
meanWordLength	0.919855865636263	95900	4.38285502794623
<INTERCEPT>	0.492201882751102	95900	1
wordscased	-2.97560929034951	95900	0.827205882352941
catGIiav	1.58377449662443	95898	0.358247422680412
catGIactive	-0.401766926849618	95896	0.335907335907336
catGIpowtot	0.001961271094396	95898	0.20440251572327
catGItimespc	-0.929632099766409	95891	0.180929095354523
catGIpassive	-1.45109372828953	95875	0.166015625
catGIpower	-3.98548398655885	95888	0.155339805825243
catGIpositiv	2.78297527932394	95893	0.140443505807814
catGInegativ	2.22058747179259	95889	0.128386716820548
catGIsocrel	4.57906350503356	95880	0.127167630057803
catGIovrst	-2.2469505359135	95900	0.11965811965812
catGIspace	1.43706520104079	95865	0.116914011102264
TAG_Null	-3.03842013957396	95900	0.116724738675958
catGImeans	-0.877694567958945	95867	0.106471816283925
catGIecon	-5.34685600473131	95825	0.104370643734509
catGIngtv	-2.4610545757857	95875	0.095833333333333
catGIaffil	-6.87715795259151	95887	0.095764272559853
catGIcom	2.19833492591752	95893	0.093587521663778
TAG_Preposition	3.16302548348517	95820	0.090643274853801
catGIhostile	-10.5132093318631	95875	0.087804878048781
TAG_Conjunction	-0.631324955305719	95799	0.057046979865772
catGIecon@	1.46181467589054	95679	0.05
catGIwlbtot	0.83251585784378	95737	0.04769606099908
catGIsubmit	-4.21575324114514	95741	0.046153846153846
catGItravel	1.16273442711392	95751	0.046023472738073
catGIpolit@	-12.7079847749602	94621	0.043290043290043
catGIif	9.13857663023658	95591	0.040540540540541
catGIrctot	2.11473780752365	95693	0.039701303891228
catGIvice	2.59104495122644	95592	0.03921568627451
catGIabs@	5.70166282209712	95428	0.033826638477801
catGIcausal	2.49963923629989	95514	0.033373799817606
catGIperceiv	-0.944376850666182	95525	0.033020561026155
catGIeval	-11.2470901002793	95335	0.030014720176556
catGIneed	-0.38013827150107	95384	0.0298769771529
catGIrcethic	8.1260248106716	95387	0.029850746268657
catGIrsptot	-21.1951805121499	95288	0.028571428571429
catGItime	2.54725070234089	95049	0.028409090909091
catGIwltoth	-4.62312299996244	94582	0.027522935779817
TAG_Auxiliary	-5.29752147070202	95588	0.027472527472528
TAG_Noun	-2.74684275918822	95777	0.025900545207241
catGIlegal	-7.37818342156364	94732	0.025773195876289
catGIritual	-4.28365798653109	94368	0.023166023166023
catGIpowcon	0.336360278282396	93767	0.02165479713125
TAG_Singular_Preposition	2.97171721833539	95446	0.019867549668874
catGIfetch	-0.853901803091611	94559	0.01985559566787
catGIindadj	8.68184169229883	94156	0.019607843137255
TAG_Gerund	3.1989547316163	95507	0.019295459174565
catGIptlw	-5.23761290387918	93608	0.019200415153088
catGInumb	-6.33586832028446	93656	0.018974004480722
catGIsocial	-10.0755224077217	92987	0.018099547511312
catGIskloth	-0.937859455970649	93331	0.017811704834606
catGIemot	1.5153570843924	93388	0.017391304347826
catGIfinish	1.10639890666138	93108	0.015625
catGIour	-6.81727974630738	88061	0.015537506975928
catGIexprsv	11.5174198486392	91563	0.015384615384615
TAG_Value	-14.4415916596373	93768	0.015299786436839
catGInegate	6.4724467812027	92734	0.015277777777778
catGIfreq	-1.0810597411777	92464	0.014430014430014
catGIincreas	2.16466871565403	91595	0.014218009478673
catGIpowloss	11.4576540124445	91716	0.013708114601459
TAG_Copula	2.66646410787423	94925	0.013615733736763
TAG_Conjunction_Infinitive	4.32813107641973	94373	0.013054830287206
TAG_Plural_Null	0.802198743119054	94005	0.012178970412031
TAG_PresentTense	5.99568540690615	93869	0.011583011583012
catGInegaff	4.55033283647632	89046	0.011140867830043
catGIpos	-19.0135775273482	90437	0.010921753842466
catGIcompare	9.49170267056565	89241	0.010752688172043
TAG_Determiner_ProperNoun	2.82359852995663	91970	0.010650257418505
catGIfail	9.22183717222673	89955	0.01063829787234
catGInotlw	-6.75660855414079	89124	0.010626992561105
catGIgoal	9.57643800486219	88749	0.010204081632653
catGIdim	2.98873030128423	87909	0.009756097560976
TAG_Plural_Preposition	6.14067881814119	92693	0.009615384615385
catGIpowauth	-23.487783453908	83460	0.009287925696594
catGIsay	-2.69306363757364	82311	0.009090909090909
catGIpain	-0.952794698557582	86555	0.008583690987124
catGIexch	4.81051245168691	85315	0.008223684210526
TAG_Verb	-1.15673004570954	92267	0.008073817762399
TAG_ProperNoun_ProperNoun_Null	-1.411818358395	89901	0.007751937984496
TAG_Singular_Singular	3.31067413972392	90660	0.007745423622162
TAG_Infinitive_Determiner	6.00943257569183	91853	0.007704160246533
wordsCASED	62.1470067604823	84986	0.0076726342711
TAG_ProperNoun_ProperNoun_ProperNoun	-1.11600540387979	88071	0.007587253414264
catGIaffoth	3.36770829951785	82792	0.007462686567164
catGIwlbloss	-12.5793507568744	84361	0.007425742574257
TAG_Null_Determiner	-0.735569708928846	90348	0.007411197969522
catGIenlpt	-13.5525799228067	80072	0.007010984257645
catGIrcgain	-23.1597720049124	84117	0.006787330316742
TAG_QuestionWord	7.01572317930854	90044	0.006479481641469
catGIrise	13.9043392400418	82580	0.006289308176101
catGIbodypt	-13.0095261202418	81262	0.00609756097561
catGIord	-10.4591169902823	81733	0.00599700149925
TAG_Determiner_Singular_Null	-0.094184188220878	89700	0.005968169761273
TAG_Noun_Null	-15.3098144453385	89012	0.005836575875486
TAG_Null_Pronoun	8.34495892436702	85236	0.00561797752809
TAG_Pronoun_Auxiliary	19.506203629804	87676	0.005603558065593
TAG_PastTense_Determiner	-2.64522469856437	87037	0.005494505494505
catGIyou	21.1511410408686	70304	0.005376344086022
catGIeval@	14.0742666077106	79097	0.005305039787798
catGIenlends	24.3340816487163	79330	0.005244755244755
TAG_Null_Singular	10.7480971890921	86134	0.005190311418685
TAG_Determiner_Plural	3.15142142784114	86256	0.005025125628141
catGImilit	6.49971097442408	73928	0.004975124378109
catGIyes	-1.58746920432401	77597	0.004807692307692
TAG_Null_Preposition	1.12042151652976	85015	0.004694835680751
catGIland	-5.11593787077558	74342	0.004549590536852
TAG_Negative	-21.5077518391012	83998	0.004341534008683
TAG_Infinitive_Null	-9.58145467689132	84186	0.004329004329004
catGIought	-11.628788293592	73618	0.004273504273504
catGIrsploss	-14.6386579960959	74966	0.004135466060374
TAG_Singular_Plural	-16.0587333217621	81967	0.004123711340206
TAG_PastTense_Null	-2.2041303674197	82128	0.004043126684636
catGIwltpt	-12.869639845847	69136	0.004016064257028
TAG_Preposition_Plural	-38.1396777654195	82717	0.004016064257028
TAG_ProperNoun_Null_ProperNoun	10.4119056593573	79763	0.00398406374502
TAG_Auxiliary_Auxiliary	13.8544995703714	83281	0.003921568627451
TAG_PastTense_Conjunction	-10.979994347866	83776	0.003843689942345
catGIsklpt	-27.6962234815517	69416	0.003759398496241
TAG_Conjunction_ProperNoun	11.7096967740253	80543	0.003638004858568
TAG_?	-16.5906465548613	80832	0.003436426116838
TAG_ProperNoun_Singular	7.73217421484437	78742	0.003426613363792
TAG_Pronoun_Infinitive	4.81715126175881	77047	0.00340348290845
TAG_Auxiliary_Gerund	22.4171859004195	81101	0.003401360544218
TAG_Gerund_Determiner	-6.02065909619073	81737	0.003246753246753
TAG_ProperNoun_Plural	-6.86907638808029	79702	0.003239740820734
catGIwlttran	-31.3410521367247	64888	0.003194888178914
TAG_Conjunction_Pronoun	-1.25438772630527	78268	0.003188097768332
TAG_Preposition_ProperNoun_Null	-5.63317028948134	77233	0.003095975232198
TAG_Value_Plural	-3.43471889062109	76941	0.003012048192771
TAG_Preposition_Value	-8.10764233668004	74979	0.00297619047619
TAG_Singular_Copula	-17.5652112602986	77880	0.002906976744186
TAG_Preposition_Gerund	-25.6632174164425	78469	0.002892960462874
TAG_Preposition_ProperNoun_ProperNoun	-3.77524588960553	76015	0.002873563218391
TAG_Copula_Determiner	0.385532463948209	77687	0.002857142857143
TAG_Conjunction_Infinitive_Determiner	0.406646190576929	78146	0.002833808915788
TAG_Adverb_Null	-10.8085366945813	76935	0.002832861189802
catGIfall	-6.8279732804078	61945	0.002525252525253
TAG_Singular_Preposition_ProperNoun	-3.4439964359009	73200	0.002518891687657
TAG_Adjective_Conjunction	36.1383007454794	74490	0.002439024390244
TAG_Auxiliary_PastTense_Preposition	67.0904447154753	74790	0.002352941176471
TAG_Gerund_Conjunction	-18.8717738598377	74475	0.002329192546584
TAG_Null_Gerund	-31.6196069224611	72213	0.002309468822171
TAG_Null_Adverb	-10.0113421589924	72240	0.002293577981651
TAG_Possessive_Plural	-1.18945544423409	71995	0.002257336343115
TAG_Singular_Singular_Null	1.93071248598135	72115	0.002247191011236
TAG_Singular_ProperNoun	6.62587445977246	71769	0.002237136465324
TAG_ProperNoun_Auxiliary	-19.2949451871794	70593	0.002213817932313
catGIroute	3.77624823820978	60002	0.002202643171806
TAG_Null_PastTense	10.6613638549908	70093	0.00219298245614
TAG_Preposition_Pronoun	34.7944145175469	70959	0.002155172413793
TAG_Adverb_PastTense	10.3727717144637	72026	0.002114164904863
TAG_Infinitive_Pronoun	-2.97623798676874	68483	0.002028397565923
catGIbldgpt	-20.117053269797	56826	0.002
TAG_Comparable_Null	-6.72575497318923	68277	0.001996007984032
TAG_Adjective_Determiner	-1.34825950839174	70229	0.001974333662389
TAG_Singular_PresentTense	18.1107238191019	68959	0.001956947162427
TAG_Singular_Conjunction_Infinitive	6.83169646058444	68710	0.001845018450185
catGIrcends	40.3944808018562	57230	0.001838235294118
TAG_Null_ProperNoun_Null	-0.0851151669706	64393	0.001834862385321
TAG_Null_Determiner_Singular	-1.98171047102717	65806	0.001747233546884
TAG_Pronoun_Null	27.0150612778266	64566	0.001724137931034
TAG_Determiner_Null	-43.6587568489949	65964	0.001706646455088
TAG_ProperNoun_ProperNoun_Preposition	-3.64579035722683	65293	0.001694915254237
TAG_Singular_Infinitive	-88.5378003798076	65222	0.001655433391953
